positive_ratings,owners,average_playtime,median_playtime,price
100,10000.0,0,0,2.09
83,10000.0,0,0,11.39
66,10000.0,0,0,5.19
79,35000.0,0,0,19.49
50,10000.0,0,0,2.89
85,10000.0,0,0,8.99
66,75000.0,95,95,0.0
84,10000.0,0,0,2.89
96,10000.0,0,0,23.79
23,35000.0,0,0,0.79
87,10000.0,0,0,14.99
66,10000.0,0,0,1.59
87,10000.0,0,0,3.99
100,10000.0,0,0,0.79
29,10000.0,0,0,3.99
88,35000.0,0,0,0.0
0,10000.0,0,0,4.79
100,10000.0,0,0,0.79
28,10000.0,3736,3736,39.99
100,10000.0,0,0,7.19
85,10000.0,0,0,15.99
100,10000.0,0,0,2.09
0,10000.0,0,0,9.99
85,10000.0,0,0,0.79
100,10000.0,0,0,4.99
61,10000.0,0,0,0.79
52,10000.0,0,0,3.19
69,75000.0,0,0,0.0
52,10000.0,0,0,0.79
77,10000.0,0,0,1.69
82,10000.0,0,0,16.99
50,10000.0,0,0,7.19
46,10000.0,0,0,2.8
66,10000.0,0,0,1.59
0,10000.0,0,0,7.19
66,10000.0,0,0,7.19
100,10000.0,0,0,0.79
84,10000.0,0,0,15.49
87,10000.0,0,0,0.79
73,10000.0,0,0,13.49
62,10000.0,0,0,0.79
68,10000.0,0,0,0.79
31,10000.0,0,0,24.99
93,10000.0,0,0,3.99
73,75000.0,48,48,0.0
79,10000.0,0,0,11.39
100,10000.0,0,0,0.79
57,10000.0,0,0,3.99
63,10000.0,0,0,3.99
47,10000.0,0,0,0.79
72,10000.0,0,0,3.99
33,10000.0,0,0,1.99
42,10000.0,0,0,0.79
50,10000.0,0,0,0.79
66,10000.0,0,0,2.89
100,10000.0,0,0,0.79
100,10000.0,0,0,0.0
40,10000.0,0,0,14.99
83,10000.0,0,0,2.79
33,10000.0,0,0,0.79
50,10000.0,0,0,4.99
66,10000.0,0,0,0.79
100,10000.0,0,0,15.49
0,10000.0,0,0,0.79
100,10000.0,0,0,5.19
72,10000.0,0,0,15.49
87,10000.0,0,0,6.99
62,10000.0,0,0,7.19
91,10000.0,0,0,11.39
59,10000.0,0,0,14.99
57,10000.0,0,0,6.99
64,10000.0,0,0,0.0
83,10000.0,0,0,0.0
57,10000.0,0,0,9.99
61,10000.0,0,0,9.99
100,10000.0,0,0,2.09
80,10000.0,0,0,11.39
100,10000.0,0,0,0.0
70,10000.0,0,0,7.19
73,10000.0,0,0,14.99
44,75000.0,0,0,0.0
75,10000.0,0,0,4.79
87,10000.0,0,0,0.79
50,10000.0,0,0,3.99
56,10000.0,0,0,0.0
91,10000.0,0,0,1.59
100,10000.0,0,0,4.79
25,10000.0,0,0,4.79
33,10000.0,0,0,5.19
14,10000.0,0,0,0.79
62,10000.0,0,0,7.19
43,10000.0,0,0,0.79
84,35000.0,0,0,4.69
80,10000.0,0,0,10.99
100,10000.0,0,0,0.0
85,10000.0,0,0,7.19
100,10000.0,0,0,1.59
43,75000.0,0,0,0.0
69,10000.0,0,0,2.79
92,10000.0,0,0,7.19
83,10000.0,0,0,4.99
85,10000.0,0,0,2.09
83,10000.0,0,0,11.39
80,10000.0,0,0,11.39
82,10000.0,0,0,14.99
85,10000.0,0,0,2.89
70,10000.0,0,0,1.69
79,10000.0,0,0,15.99
96,10000.0,0,0,4.99
62,10000.0,0,0,44.99
100,10000.0,0,0,0.79
44,10000.0,0,0,0.0
100,10000.0,0,0,1.69
68,10000.0,0,0,4.79
100,10000.0,0,0,0.79
66,10000.0,0,0,10.59
79,10000.0,0,0,2.09
100,10000.0,0,0,3.99
69,10000.0,0,0,1.69
75,10000.0,0,0,9.29
40,150000.0,0,0,3.99
66,35000.0,0,0,1.69
88,10000.0,0,0,2.09
37,10000.0,0,0,3.99
56,10000.0,0,0,0.0
68,10000.0,0,0,1.99
69,10000.0,0,0,5.99
100,10000.0,0,0,0.79
0,10000.0,0,0,2.79
75,10000.0,0,0,3.99
82,75000.0,0,0,10.29
66,10000.0,0,0,5.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
86,10000.0,8,8,7.19
66,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
75,10000.0,0,0,11.39
91,10000.0,0,0,1.69
60,10000.0,0,0,3.99
90,10000.0,0,0,10.99
67,10000.0,0,0,0.0
73,75000.0,0,0,24.99
66,10000.0,0,0,12.99
22,10000.0,0,0,1.99
100,10000.0,0,0,10.99
43,10000.0,0,0,10.99
54,10000.0,0,0,4.79
59,10000.0,228,228,11.39
63,750000.0,463,427,3.99
36,10000.0,1,1,0.79
80,10000.0,0,0,8.49
38,10000.0,0,0,0.0
87,10000.0,0,0,1.69
33,10000.0,0,0,11.39
81,150000.0,20,21,6.99
79,10000.0,0,0,0.79
18,10000.0,0,0,14.99
89,10000.0,0,0,14.99
44,10000.0,0,0,6.99
85,10000.0,0,0,3.99
58,10000.0,0,0,5.19
79,10000.0,0,0,4.79
80,10000.0,0,0,11.39
81,10000.0,0,0,5.99
58,10000.0,0,0,1.99
100,10000.0,0,0,7.19
75,10000.0,0,0,22.99
40,10000.0,0,0,5.99
66,10000.0,0,0,1.59
80,10000.0,0,0,1.69
39,10000.0,0,0,3.99
74,10000.0,0,0,7.19
48,35000.0,0,0,0.0
33,10000.0,0,0,13.99
72,10000.0,0,0,4.79
60,10000.0,0,0,3.99
58,10000.0,0,0,0.79
0,10000.0,0,0,0.79
66,10000.0,0,0,0.0
100,10000.0,0,0,0.79
0,10000.0,0,0,0.79
53,10000.0,0,0,0.79
89,10000.0,0,0,15.49
75,10000.0,0,0,6.99
100,10000.0,0,0,7.19
87,350000.0,0,0,0.0
49,10000.0,0,0,9.29
94,10000.0,0,0,29.99
86,10000.0,0,0,9.99
100,10000.0,0,0,0.79
87,10000.0,0,0,1.69
50,10000.0,0,0,0.79
80,10000.0,0,0,0.79
38,10000.0,0,0,0.79
50,10000.0,0,0,7.19
100,10000.0,0,0,2.89
100,10000.0,0,0,9.29
51,10000.0,1,1,0.79
100,10000.0,0,0,5.59
55,10000.0,0,0,0.0
76,10000.0,0,0,0.0
72,10000.0,0,0,1.69
81,10000.0,0,0,0.0
75,10000.0,0,0,6.99
71,10000.0,0,0,11.39
22,10000.0,0,0,2.79
88,10000.0,0,0,10.99
82,10000.0,0,0,1.69
27,10000.0,0,0,1.59
80,10000.0,20,20,1.69
57,10000.0,0,0,6.19
90,10000.0,0,0,2.89
100,10000.0,0,0,7.19
85,10000.0,0,0,2.09
84,10000.0,0,0,1.69
88,75000.0,0,0,11.39
100,10000.0,0,0,0.79
76,10000.0,0,0,7.19
100,10000.0,0,0,0.79
88,10000.0,0,0,6.99
76,35000.0,0,0,15.49
100,10000.0,0,0,6.99
67,10000.0,0,0,2.09
84,10000.0,0,0,2.09
66,10000.0,0,0,0.0
83,10000.0,0,0,3.99
96,3500000.0,162,99,0.0
95,10000.0,0,0,10.29
57,10000.0,0,0,0.79
76,10000.0,0,0,11.39
85,10000.0,0,0,1.69
84,10000.0,0,0,5.79
83,10000.0,0,0,0.79
100,10000.0,0,0,2.79
71,10000.0,0,0,2.09
54,10000.0,0,0,6.99
63,35000.0,0,0,0.0
88,10000.0,0,0,2.09
55,10000.0,0,0,5.59
92,10000.0,0,0,1.99
45,10000.0,0,0,3.99
92,10000.0,0,0,23.99
91,10000.0,0,0,0.79
100,10000.0,0,0,3.99
71,10000.0,1,1,0.79
0,10000.0,0,0,2.89
91,10000.0,0,0,4.79
91,10000.0,0,0,0.79
30,10000.0,0,0,1.59
0,10000.0,0,0,3.99
36,10000.0,0,0,0.79
71,10000.0,0,0,5.19
33,10000.0,0,0,2.89
0,10000.0,0,0,1.95
64,10000.0,0,0,9.99
96,10000.0,0,0,0.79
75,10000.0,0,0,13.49
28,10000.0,0,0,0.79
77,10000.0,0,0,10.29
90,10000.0,0,0,0.0
64,10000.0,0,0,24.9
78,10000.0,0,0,1.69
36,35000.0,0,0,0.79
60,10000.0,0,0,14.99
87,10000.0,0,0,11.39
66,10000.0,0,0,2.79
42,10000.0,0,0,0.79
100,10000.0,0,0,6.99
57,10000.0,0,0,6.99
37,10000.0,0,0,15.49
83,10000.0,31,31,5.79
100,10000.0,0,0,3.99
70,10000.0,0,0,0.79
40,10000.0,0,0,1.59
42,10000.0,0,0,1.59
40,75000.0,77,77,0.0
0,10000.0,0,0,0.79
100,10000.0,0,0,7.12
94,10000.0,0,0,6.99
86,35000.0,0,0,0.0
66,10000.0,0,0,0.79
84,3500000.0,216,46,0.0
80,10000.0,0,0,3.99
62,10000.0,0,0,1.59
100,10000.0,0,0,1.69
80,10000.0,0,0,3.99
74,35000.0,187,187,1.59
75,75000.0,0,0,0.0
100,10000.0,0,0,2.89
90,10000.0,0,0,1.59
96,10000.0,0,0,14.99
75,10000.0,0,0,6.99
42,10000.0,0,0,10.99
63,35000.0,0,0,0.0
83,10000.0,0,0,0.0
0,10000.0,0,0,5.19
75,10000.0,0,0,5.79
85,10000.0,0,0,7.19
69,35000.0,0,0,0.79
100,10000.0,0,0,3.99
53,10000.0,0,0,6.99
54,10000.0,0,0,0.79
53,10000.0,0,0,2.79
100,10000.0,0,0,1.69
100,10000.0,0,0,6.99
100,10000.0,0,0,2.79
75,10000.0,0,0,1.59
40,10000.0,0,0,2.79
50,10000.0,0,0,7.99
80,10000.0,0,0,0.0
100,10000.0,0,0,7.19
85,10000.0,0,0,6.99
74,10000.0,0,0,0.0
66,75000.0,0,0,15.49
64,10000.0,0,0,11.39
86,10000.0,0,0,4.79
50,10000.0,0,0,5.19
98,10000.0,0,0,3.99
100,10000.0,0,0,6.99
96,10000.0,0,0,0.0
50,10000.0,0,0,3.99
91,10000.0,0,0,0.79
60,10000.0,0,0,2.89
63,10000.0,0,0,1.59
0,10000.0,0,0,2.09
68,10000.0,0,0,2.89
97,10000.0,0,0,3.99
60,10000.0,0,0,2.79
75,10000.0,0,0,0.79
100,10000.0,0,0,2.09
100,10000.0,0,0,3.99
85,10000.0,0,0,1.99
84,10000.0,0,0,5.59
100,10000.0,0,0,1.69
100,10000.0,0,0,7.19
90,75000.0,0,0,0.0
100,10000.0,0,0,2.09
97,10000.0,0,0,5.59
100,10000.0,0,0,2.79
85,10000.0,0,0,11.39
66,10000.0,0,0,1.69
90,10000.0,0,0,1.99
50,10000.0,0,0,4.79
91,10000.0,0,0,3.99
55,10000.0,0,0,4.99
81,10000.0,109,109,7.19
58,10000.0,0,0,7.99
60,10000.0,0,0,2.09
73,10000.0,0,0,0.0
75,10000.0,0,0,2.09
43,10000.0,3,3,0.79
74,10000.0,0,0,3.1
73,10000.0,0,0,0.79
92,10000.0,0,0,1.69
100,10000.0,0,0,3.99
66,10000.0,0,0,7.19
54,75000.0,3,3,0.0
100,10000.0,0,0,0.79
59,10000.0,0,0,6.99
55,10000.0,0,0,3.99
33,10000.0,0,0,0.79
83,75000.0,0,0,10.29
48,10000.0,0,0,34.99
84,10000.0,0,0,0.79
91,350000.0,7,12,0.0
100,10000.0,0,0,2.89
73,75000.0,2721,3552,32.99
51,10000.0,0,0,3.99
90,10000.0,0,0,5.99
100,10000.0,0,0,1.69
87,10000.0,0,0,0.0
40,10000.0,0,0,2.89
77,10000.0,0,0,3.99
62,10000.0,0,0,0.0
68,10000.0,0,0,0.79
50,10000.0,0,0,0.0
72,10000.0,0,0,0.79
60,10000.0,0,0,3.99
85,10000.0,0,0,15.49
0,10000.0,0,0,1.99
71,10000.0,0,0,1.69
85,10000.0,0,0,0.79
50,10000.0,0,0,3.99
53,10000.0,0,0,2.07
71,75000.0,0,0,0.0
70,10000.0,0,0,4.69
95,10000.0,0,0,7.99
60,10000.0,0,0,1.69
59,10000.0,0,0,7.19
61,35000.0,0,0,0.0
91,10000.0,0,0,6.99
72,10000.0,0,0,7.19
51,10000.0,0,0,4.99
80,10000.0,0,0,0.79
69,35000.0,0,0,7.19
91,10000.0,0,0,3.99
91,10000.0,0,0,0.79
77,150000.0,136,262,7.19
90,10000.0,0,0,6.99
86,10000.0,0,0,30.99
15,10000.0,0,0,0.79
55,10000.0,0,0,0.0
100,10000.0,0,0,1.69
0,10000.0,0,0,2.79
87,10000.0,0,0,7.19
70,10000.0,0,0,1.59
85,10000.0,0,0,11.39
31,35000.0,0,0,0.79
74,75000.0,2,2,0.0
74,150000.0,14,14,0.0
73,35000.0,0,0,0.0
78,10000.0,0,0,11.39
75,10000.0,0,0,29.99
61,75000.0,3,3,0.0
75,10000.0,0,0,5.79
50,10000.0,0,0,0.0
64,10000.0,0,0,0.79
94,10000.0,0,0,15.49
50,75000.0,0,0,1.69
53,35000.0,211,211,34.99
45,75000.0,187,234,29.99
77,10000.0,0,0,14.99
72,10000.0,0,0,2.89
50,10000.0,0,0,2.79
93,10000.0,0,0,14.99
33,10000.0,0,0,1.59
50,10000.0,0,0,3.99
96,10000.0,0,0,0.79
77,150000.0,65,65,15.49
26,10000.0,1,1,0.79
99,10000.0,0,0,11.49
81,10000.0,0,0,1.59
16,10000.0,1,1,0.79
46,10000.0,1,1,0.79
85,10000.0,0,0,15.49
86,10000.0,0,0,14.49
100,10000.0,0,0,1.69
100,10000.0,0,0,7.19
83,10000.0,0,0,7.99
71,35000.0,0,0,3.99
100,10000.0,0,0,0.79
33,10000.0,0,0,5.59
75,10000.0,0,0,2.89
55,10000.0,0,0,15.49
94,10000.0,0,0,6.99
77,150000.0,133,147,15.49
90,10000.0,0,0,0.79
60,10000.0,0,0,11.39
97,10000.0,0,0,6.99
0,10000.0,0,0,3.99
72,10000.0,0,0,1.99
80,10000.0,0,0,2.89
84,10000.0,0,0,4.99
41,10000.0,0,0,5.19
38,10000.0,0,0,4.79
44,10000.0,1,1,0.79
61,10000.0,0,0,9.99
84,10000.0,0,0,10.99
91,150000.0,127,149,4.99
77,10000.0,0,0,3.99
81,10000.0,0,0,0.0
89,350000.0,229,243,0.0
16,10000.0,0,0,1.69
96,10000.0,0,0,0.79
81,10000.0,0,0,3.99
50,10000.0,0,0,4.99
83,10000.0,0,0,7.19
82,10000.0,0,0,3.99
42,10000.0,0,0,0.79
60,10000.0,0,0,0.0
90,10000.0,0,0,3.99
46,10000.0,0,0,1.99
35,10000.0,0,0,3.99
64,10000.0,0,0,0.0
41,10000.0,0,0,3.99
51,10000.0,0,0,3.99
75,10000.0,0,0,0.79
91,10000.0,0,0,6.99
100,10000.0,0,0,7.19
100,10000.0,0,0,3.99
75,10000.0,0,0,3.99
75,10000.0,0,0,7.19
86,10000.0,0,0,10.99
57,10000.0,0,0,7.19
92,10000.0,1,1,0.79
32,35000.0,0,0,0.79
64,10000.0,0,0,5.19
87,10000.0,0,0,0.79
85,10000.0,0,0,3.99
62,10000.0,0,0,0.0
72,35000.0,437,437,0.0
45,10000.0,0,0,0.79
75,10000.0,0,0,0.0
91,10000.0,0,0,5.79
100,10000.0,0,0,0.79
50,10000.0,0,0,7.19
33,10000.0,0,0,7.19
68,10000.0,0,0,24.99
77,10000.0,0,0,1.59
90,10000.0,0,0,5.99
71,10000.0,0,0,0.79
0,10000.0,0,0,0.79
84,10000.0,0,0,0.79
100,10000.0,0,0,0.99
85,10000.0,0,0,2.79
62,10000.0,0,0,9.99
61,10000.0,0,0,9.99
100,10000.0,0,0,1.69
80,10000.0,0,0,2.79
50,10000.0,0,0,4.99
75,10000.0,0,0,1.59
55,10000.0,0,0,1.69
100,10000.0,0,0,5.79
93,10000.0,0,0,10.99
60,10000.0,0,0,9.29
10,10000.0,0,0,2.79
86,10000.0,0,0,3.99
38,10000.0,0,0,11.39
73,10000.0,0,0,4.99
85,10000.0,0,0,0.79
78,10000.0,0,0,11.39
71,750000.0,0,0,0.0
33,10000.0,0,0,3.99
71,75000.0,2951,5759,9.29
11,10000.0,0,0,29.99
66,10000.0,0,0,1.69
6,10000.0,0,0,3.99
57,10000.0,0,0,0.79
71,10000.0,0,0,1.69
75,35000.0,0,0,19.49
60,10000.0,0,0,1.99
69,10000.0,0,0,15.49
45,10000.0,0,0,3.99
46,10000.0,1,1,3.99
79,10000.0,0,0,5.19
54,10000.0,0,0,15.49
100,10000.0,0,0,0.79
75,10000.0,0,0,3.99
80,10000.0,0,0,5.99
73,10000.0,0,0,0.0
66,10000.0,0,0,1.59
78,150000.0,17,19,0.0
54,10000.0,0,0,3.99
37,10000.0,0,0,1.59
33,10000.0,0,0,154.99
71,10000.0,0,0,1.59
33,10000.0,0,0,4.79
70,35000.0,0,0,1.69
52,10000.0,0,0,7.19
50,10000.0,0,0,2.89
70,10000.0,0,0,0.0
54,10000.0,0,0,32.99
100,10000.0,0,0,1.99
85,10000.0,0,0,3.99
90,10000.0,0,0,1.69
58,10000.0,0,0,3.99
89,10000.0,0,0,5.19
100,10000.0,0,0,6.99
76,10000.0,0,0,1.59
74,10000.0,0,0,7.19
79,35000.0,300,300,0.0
62,10000.0,0,0,0.79
38,10000.0,0,0,1.59
73,35000.0,0,0,0.79
38,10000.0,0,0,0.79
26,10000.0,0,0,1.59
79,10000.0,0,0,3.99
0,10000.0,0,0,0.79
87,10000.0,0,0,1.59
94,35000.0,0,0,0.0
58,10000.0,0,0,3.99
85,10000.0,0,0,15.49
100,10000.0,0,0,3.99
64,10000.0,0,0,2.79
67,10000.0,0,0,2.79
86,10000.0,0,0,15.49
50,10000.0,0,0,2.89
86,10000.0,0,0,0.79
100,10000.0,0,0,5.79
88,10000.0,0,0,2.09
84,10000.0,0,0,2.89
35,10000.0,0,0,0.79
75,10000.0,3,3,2.89
84,10000.0,0,0,7.19
88,10000.0,0,0,11.39
0,10000.0,0,0,6.99
12,10000.0,0,0,14.99
100,10000.0,0,0,0.0
73,10000.0,0,0,5.59
54,35000.0,0,0,3.99
43,10000.0,2,2,0.79
90,10000.0,0,0,0.0
17,10000.0,0,0,1.99
40,10000.0,0,0,4.99
100,10000.0,0,0,1.69
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,5.99
100,10000.0,0,0,0.79
65,10000.0,128,128,1.69
65,10000.0,0,0,1.69
70,10000.0,0,0,24.99
89,35000.0,0,0,0.0
80,10000.0,0,0,2.99
0,10000.0,0,0,0.79
96,10000.0,0,0,5.79
100,10000.0,0,0,5.59
100,10000.0,0,0,0.79
68,10000.0,0,0,1.59
77,10000.0,0,0,3.99
56,10000.0,0,0,1.59
95,10000.0,0,0,2.09
51,10000.0,0,0,0.79
81,10000.0,0,0,0.79
66,10000.0,0,0,8.29
57,10000.0,7,7,1.69
42,10000.0,6,6,2.89
66,10000.0,0,0,0.79
35,10000.0,0,0,0.79
27,10000.0,1,1,0.79
36,10000.0,90,90,3.99
57,10000.0,0,0,0.0
41,10000.0,18,18,3.99
73,10000.0,0,0,11.39
75,10000.0,0,0,2.79
96,10000.0,0,0,1.99
100,10000.0,0,0,1.59
90,10000.0,0,0,10.99
79,10000.0,0,0,5.79
27,10000.0,0,0,0.0
64,10000.0,0,0,9.99
65,10000.0,0,0,9.99
75,10000.0,0,0,3.99
89,10000.0,0,0,15.49
84,10000.0,0,0,0.79
57,10000.0,0,0,7.19
75,10000.0,0,0,2.09
68,10000.0,8,8,2.09
100,10000.0,0,0,10.29
100,10000.0,0,0,1.99
100,10000.0,0,0,3.99
85,10000.0,0,0,34.99
80,10000.0,0,0,0.79
77,10000.0,0,0,3.19
81,10000.0,0,0,0.79
66,10000.0,0,0,0.0
78,10000.0,23,23,7.19
100,10000.0,0,0,7.19
25,10000.0,0,0,5.79
91,10000.0,0,0,11.39
76,10000.0,0,0,3.99
33,10000.0,0,0,7.19
77,10000.0,0,0,7.19
77,10000.0,0,0,0.79
92,10000.0,0,0,2.79
23,10000.0,0,0,5.79
100,10000.0,0,0,1.99
91,10000.0,0,0,6.99
100,10000.0,0,0,7.19
25,10000.0,0,0,3.99
0,10000.0,0,0,9.99
50,10000.0,0,0,7.19
75,10000.0,0,0,0.79
66,10000.0,0,0,3.99
39,10000.0,2,2,1.59
60,10000.0,0,0,0.78
66,10000.0,0,0,0.78
61,10000.0,0,0,0.78
62,10000.0,0,0,0.78
85,10000.0,0,0,1.69
100,10000.0,0,0,7.19
0,10000.0,0,0,3.99
48,10000.0,1,1,0.79
81,10000.0,0,0,0.79
80,10000.0,0,0,6.99
81,10000.0,0,0,4.79
100,10000.0,0,0,10.99
100,10000.0,0,0,9.29
0,10000.0,0,0,12.99
59,10000.0,0,0,2.89
50,10000.0,0,0,2.09
0,10000.0,0,0,2.89
33,10000.0,0,0,0.0
94,10000.0,0,0,5.79
82,10000.0,0,0,0.79
73,10000.0,0,0,0.79
0,10000.0,0,0,3.99
71,10000.0,0,0,1.59
52,10000.0,0,0,1.59
100,10000.0,0,0,3.99
71,35000.0,0,0,1.69
65,10000.0,0,0,3.99
52,10000.0,0,0,3.99
74,150000.0,245,245,7.99
96,10000.0,0,0,0.0
50,10000.0,0,0,3.99
74,10000.0,0,0,2.09
85,10000.0,0,0,3.99
71,10000.0,0,0,29.99
58,10000.0,0,0,3.99
73,350000.0,39,43,0.0
100,10000.0,0,0,7.19
90,10000.0,0,0,9.99
47,10000.0,0,0,3.99
70,10000.0,0,0,12.58
92,150000.0,139,139,1.59
49,10000.0,0,0,3.99
67,10000.0,0,0,0.79
89,150000.0,69,88,1.59
71,10000.0,0,0,2.89
73,10000.0,0,0,0.0
56,150000.0,279,399,29.99
63,10000.0,0,0,0.0
88,10000.0,0,0,9.99
100,10000.0,0,0,3.99
75,10000.0,0,0,3.99
100,10000.0,0,0,6.19
85,10000.0,0,0,1.69
83,35000.0,0,0,0.0
46,10000.0,0,0,0.0
90,10000.0,0,0,1.69
63,10000.0,0,0,2.09
100,10000.0,0,0,1.59
100,10000.0,0,0,3.99
80,10000.0,0,0,4.79
75,10000.0,0,0,1.69
100,10000.0,0,0,1.69
93,35000.0,0,0,3.99
100,10000.0,0,0,2.89
82,10000.0,0,0,0.0
70,35000.0,0,0,1.69
67,10000.0,0,0,1.69
94,150000.0,83,116,1.59
80,10000.0,0,0,3.99
80,10000.0,0,0,3.99
93,10000.0,0,0,15.49
68,10000.0,0,0,3.09
83,10000.0,0,0,0.79
90,10000.0,0,0,7.19
78,35000.0,0,0,1.69
72,10000.0,0,0,0.0
0,10000.0,0,0,6.99
27,10000.0,0,0,1.69
100,10000.0,0,0,3.99
15,10000.0,0,0,4.79
93,10000.0,0,0,10.59
63,10000.0,0,0,1.43
95,10000.0,0,0,5.79
82,10000.0,0,0,1.69
25,10000.0,0,0,3.99
96,10000.0,0,0,0.79
90,10000.0,0,0,6.99
82,10000.0,0,0,0.0
100,10000.0,0,0,0.79
88,10000.0,0,0,0.0
0,10000.0,0,0,2.79
66,10000.0,0,0,11.39
88,10000.0,0,0,6.99
85,10000.0,0,0,0.79
81,10000.0,0,0,3.99
83,10000.0,0,0,6.99
75,10000.0,0,0,7.19
89,10000.0,0,0,2.09
82,10000.0,0,0,0.79
43,10000.0,0,0,0.79
38,10000.0,0,0,0.79
33,10000.0,0,0,1.59
45,10000.0,330,660,0.79
37,10000.0,0,0,4.79
64,75000.0,0,0,0.0
55,10000.0,6,10,9.29
78,10000.0,0,0,1.59
71,10000.0,0,0,1.59
100,10000.0,0,0,1.59
66,10000.0,0,0,15.49
69,10000.0,0,0,0.79
64,10000.0,0,0,3.19
78,10000.0,0,0,3.19
53,10000.0,0,0,0.79
100,10000.0,0,0,1.69
80,350000.0,40,54,0.0
70,75000.0,5185,5185,0.0
50,10000.0,0,0,7.19
70,10000.0,0,0,39.99
85,10000.0,0,0,0.79
77,10000.0,0,0,0.79
57,10000.0,0,0,15.99
96,10000.0,0,0,1.69
71,10000.0,0,0,0.79
63,10000.0,0,0,1.99
25,10000.0,0,0,0.79
20,10000.0,0,0,44.99
50,10000.0,0,0,6.99
66,10000.0,0,0,1.59
81,35000.0,0,0,0.0
93,10000.0,0,0,0.0
80,10000.0,13,13,0.79
60,10000.0,0,0,1.59
41,10000.0,3,3,2.89
73,10000.0,0,0,10.29
86,10000.0,0,0,0.0
97,10000.0,0,0,11.39
100,10000.0,0,0,14.99
60,10000.0,0,0,4.79
100,10000.0,0,0,4.79
53,10000.0,0,0,0.0
85,10000.0,0,0,7.19
95,10000.0,47,47,0.79
74,10000.0,0,0,2.09
37,35000.0,0,0,0.79
88,10000.0,0,0,2.79
100,10000.0,0,0,0.79
92,10000.0,0,0,0.79
100,10000.0,0,0,7.19
33,10000.0,0,0,7.19
61,10000.0,0,0,5.79
57,35000.0,0,0,0.0
50,10000.0,0,0,7.19
88,10000.0,0,0,0.79
30,10000.0,0,0,15.49
100,10000.0,0,0,3.99
85,10000.0,0,0,5.19
96,10000.0,0,0,0.79
69,10000.0,0,0,0.79
60,10000.0,0,0,3.99
74,10000.0,0,0,0.0
52,10000.0,0,0,2.89
85,35000.0,0,0,19.49
97,10000.0,0,0,15.49
87,10000.0,17,17,7.19
72,10000.0,0,0,5.79
76,35000.0,0,0,0.0
67,10000.0,0,0,0.79
95,10000.0,0,0,0.79
100,10000.0,0,0,23.79
60,10000.0,0,0,23.79
55,10000.0,0,0,1.69
36,10000.0,0,0,2.89
90,10000.0,0,0,1.99
83,10000.0,0,0,6.19
97,10000.0,0,0,3.99
73,10000.0,0,0,0.0
66,10000.0,0,0,5.19
94,10000.0,0,0,0.79
62,10000.0,0,0,5.19
42,10000.0,0,0,2.89
81,10000.0,0,0,2.89
88,10000.0,0,0,0.79
40,10000.0,0,0,2.09
75,10000.0,0,0,7.19
66,10000.0,0,0,9.99
88,75000.0,0,0,0.0
0,10000.0,0,0,3.99
77,10000.0,0,0,8.29
97,10000.0,0,0,10.29
75,10000.0,0,0,2.89
100,10000.0,0,0,1.99
63,10000.0,0,0,9.29
77,10000.0,0,0,23.79
66,10000.0,0,0,7.19
96,35000.0,26,26,15.49
92,10000.0,0,0,7.19
23,10000.0,0,0,0.79
53,35000.0,0,0,6.99
83,10000.0,0,0,15.49
98,10000.0,0,0,3.99
90,10000.0,0,0,5.19
90,35000.0,264,264,19.49
86,10000.0,0,0,12.0
71,10000.0,0,0,8.99
71,10000.0,0,0,10.29
50,10000.0,0,0,2.79
44,10000.0,40,40,0.79
44,10000.0,0,0,0.79
55,10000.0,0,0,0.0
75,10000.0,0,0,3.99
66,10000.0,0,0,0.79
85,10000.0,0,0,0.0
100,10000.0,0,0,1.69
90,10000.0,0,0,12.39
25,10000.0,0,0,4.79
51,10000.0,0,0,0.0
100,10000.0,0,0,1.69
88,10000.0,0,0,3.99
66,10000.0,0,0,2.89
100,10000.0,0,0,3.99
76,10000.0,0,0,0.0
100,10000.0,0,0,0.79
50,10000.0,0,0,7.19
87,10000.0,0,0,11.39
80,10000.0,0,0,1.99
21,10000.0,0,0,0.79
0,10000.0,0,0,13.99
100,10000.0,0,0,4.79
90,10000.0,0,0,0.79
100,10000.0,0,0,9.99
88,10000.0,0,0,11.39
85,75000.0,200,200,2.09
25,10000.0,0,0,1.69
66,10000.0,0,0,3.99
50,10000.0,0,0,11.39
100,10000.0,0,0,7.19
76,10000.0,0,0,1.69
93,10000.0,0,0,7.19
70,10000.0,0,0,11.39
62,10000.0,0,0,0.79
90,10000.0,0,0,1.69
57,10000.0,0,0,0.79
95,10000.0,0,0,11.39
100,10000.0,0,0,3.99
78,10000.0,0,0,0.79
75,10000.0,0,0,1.69
96,10000.0,0,0,5.19
68,10000.0,0,0,0.0
93,10000.0,0,0,9.99
100,10000.0,0,0,15.99
100,10000.0,0,0,4.79
100,10000.0,0,0,2.09
28,10000.0,0,0,1.69
91,10000.0,0,0,3.99
86,35000.0,0,0,3.99
100,10000.0,0,0,1.99
62,10000.0,0,0,2.79
79,35000.0,0,0,0.79
95,10000.0,0,0,0.79
66,10000.0,0,0,3.99
45,10000.0,0,0,0.79
